,ts,lstm,gru,bp,elm,svm,rw,arima,rf,mlp,dt,lstm,gru,bp,elm,svm,rw,arima,rf,mlp,dt,lstm,gru,bp,elm,svm,rw,arima,rf,mlp,dt
1962,50.18,49.58140554,47.17519778,47.89427976,49.38660358,37.89197482,49.63427218,49.97185144,35.25713812,48.86893039,33.50747744,48.67619726,47.81966575,48.86828361,49.83567179,46.11255583,49.6709125,49.64666597,43.98057864,49.80976399,40.45150566,50.16850591,53.72897969,47.88339908,49.41300331,39.5888384,49.6,49.52138842,36.73114998,49.10154245,34.07521475
1963,50.43,49.90079449,47.49854631,48.25896301,49.69904244,38.21842842,49.98704056,50.27912683,35.74250327,49.1809872,34.94115042,49.0857321,48.19221381,49.2723671,50.18311732,46.31650375,50.1680224,50.15574258,44.21360982,50.21126269,40.83223151,50.62527346,54.23134114,48.37188372,49.8284051,40.01538961,50.18,50.06584832,37.55150551,49.56495398,35.32923274
1964,50.33,49.92143073,47.52003451,48.34899886,49.71195052,38.23059781,50.29510151,50.3027208,35.70991309,49.19657283,34.82847713,49.37557442,48.480262,49.57615467,50.42500239,46.46291745,50.42323096,50.42678112,44.30355684,50.4819905,40.83223151,50.91582868,54.5474736,48.67188483,50.12489585,40.28537588,50.43,50.3003245,37.68577962,49.84915507,35.32923274
1965,50.47,50.12024339,47.71456087,48.53926805,49.90631351,38.39972715,50.34570973,50.50514355,35.7934042,49.39681698,34.88200399,49.28380087,48.40037017,49.51530345,50.39418476,46.29435795,50.32940225,50.38458518,44.25612724,50.40040951,40.73500756,50.89172797,54.54554045,48.65818083,50.19029213,40.28331241,50.33,50.20589533,37.83025703,49.95534789,35.32923274
1966,50.88,50.31500031,47.90681818,48.70055108,50.09366126,38.59186431,50.53088564,50.68575898,36.16139225,49.58814143,34.94115042,49.51265128,48.61440602,49.74613008,50.56714561,46.3940011,50.53653725,50.65499634,44.39498125,50.58568907,40.88677133,51.01511453,54.67508543,48.75564217,50.36130054,40.38151286,50.47,50.33701874,37.80280162,50.0234931,35.32923274
1967,50.6,50.20049915,47.79544826,48.60848191,49.96956654,38.49175285,50.68028169,50.54915014,36.13099984,49.46441191,34.82847713,49.44261888,48.51465552,49.67751402,50.44188073,46.22092546,50.90420779,50.64439703,44.38059252,50.4999596,40.77500333,51.37813915,55.02657114,49.06565113,50.61985117,40.66518886,50.88,50.72196294,37.91290698,50.26249773,35.32923274
1968,50.51,50.0998297,47.6996065,48.5710608,49.86013105,38.40060168,50.53075231,50.44297307,36.11567033,49.35860116,34.88200399,49.44869973,48.53277007,49.70822175,50.51179862,46.22371948,50.53832259,50.62396819,44.3257835,50.53493675,40.88677133,51.21916136,54.85407631,48.89457034,50.47277526,40.48789081,50.6,50.45831918,37.90414084,50.11888262,35.32923274
1969,50.58,50.06225361,47.65551597,48.50955345,49.81982118,38.33933593,50.47928047,50.42157365,36.10066279,49.31858178,34.94115042,49.18117614,48.29065082,49.4665757,50.28648095,45.95443202,50.40445672,50.39976986,44.14260855,50.3007145,40.73500756,51.10898784,54.77022056,48.79584151,50.47163944,40.38252202,50.51,50.37327948,38.14321377,50.06398134,35.32923274
1970,49.93,49.83436665,47.43032454,48.27347529,49.58328649,38.12337097,50.40968282,50.18068337,35.84909532,49.08242528,34.82847713,49.39717338,48.47072756,49.66483932,50.3992474,46.10808649,50.66306679,50.6982068,44.41205698,50.42681001,40.88677133,51.17142962,54.82373184,48.81238674,50.45056323,40.38338792,50.58,50.43863484,38.06370877,50.04140493,34.03627364
1971,50.19,49.72583805,47.32552781,48.1718121,49.46827863,38.01564171,50.17746222,50.05536792,35.72804456,48.96727541,34.88200399,48.8334462,47.94240524,49.14386046,49.99125911,45.68935407,49.95701723,50.03741767,44.0271281,49.96330549,40.45150566,50.68435614,54.27568724,48.26934446,49.9621833,39.84083593,49.93,49.82722328,37.63620025,49.45975141,34.03627364
1972,50.2,49.77526106,47.36962881,48.15980376,49.52097651,38.04082218,50.12312018,50.13740063,35.70474505,49.02033589,34.94115042,49.06720499,48.16266936,49.35950804,50.17993073,45.88300605,50.17768954,50.40238036,44.20648854,50.12134454,40.50873383,50.80420085,54.43036543,48.3848867,50.04500468,39.93130822,50.19,50.07109337,37.37698976,49.6204614,34.03627364
1973,50.2,49.66870696,47.2723918,48.11540975,49.41325087,37.97795451,50.07465338,50.0123743,35.60172396,48.90617807,34.82847713,48.97056478,48.08179928,49.26321245,49.9831386,45.85197721,50.14274252,50.24542942,44.24119641,50.04941781,40.73500756,50.83978511,54.47939354,48.4089379,49.95383585,39.92536946,50.2,50.0800253,37.45342436,49.62583474,34.03627364
1974,50.36,49.63187549,47.23086697,48.08987206,49.38174478,37.91642256,50.04033194,49.97536793,35.60798261,48.87085769,34.88200399,48.88797977,47.97745367,49.17828143,49.94581188,45.82674546,50.17295342,50.20531241,44.25791116,49.98464511,40.83223151,50.8406049,54.4845698,48.4107541,49.97650493,39.90082409,50.2,50.07955871,37.46344312,49.66104826,34.03627364
1975,49.93,49.59063467,47.19079164,48.02939815,49.33406982,37.87554509,50.01102265,49.95621132,35.65176453,48.82672905,34.88200399,49.12614,48.23212068,49.41460638,50.07442838,46.09329076,50.36509314,50.42314641,44.57981298,50.13857465,41.20302973,50.95279946,54.66812667,48.57649182,50.18804708,40.0435159,50.36,50.22948606,37.56749399,49.83567161,34.03627364
1976,50.29,49.69663316,47.29997534,48.11828261,49.43600655,37.99288696,49.94943098,50.03145086,35.66454226,48.93066551,34.88200399,48.65286471,47.78328767,48.95804002,49.69551498,45.76288736,49.95572057,49.91648287,44.31816281,49.7445672,40.73500756,50.65153764,54.33757598,48.23876482,49.91345531,39.70915042,49.93,49.82484218,37.49542605,49.49419081,34.03627364
1977,49.97,49.80312631,47.40574538,48.17902347,49.53930955,38.09558634,50.1006064,50.1304345,35.69520054,49.02437384,34.88200399,48.95863575,48.05869252,49.23881514,49.91093614,46.05178411,50.32969592,50.2560686,44.35209306,49.89701687,40.88677133,50.87815338,54.5882798,48.45748747,50.0883706,39.89936574,50.29,50.16272687,37.37630527,49.70359629,34.03627364
1978,49.99,49.7172568,47.33727585,48.17040298,49.44157041,38.06397049,50.10917939,50.02677735,35.6988199,48.93452195,34.82847713,48.46431699,47.59649591,48.75406864,49.47215218,45.72060135,49.92981737,49.6766387,44.33173313,49.59507487,40.77500333,50.68147275,54.38267771,48.238706,49.87491503,39.67255745,49.97,49.86147091,37.30851534,49.4797377,34.03627364
1979,50.15,49.83048639,47.45214617,48.3194058,49.56803636,38.18400184,50.03753675,50.14073646,35.89308684,49.06568096,34.94115042,48.68340136,47.79388349,48.95382055,49.70454021,45.93723375,50.02406332,49.92537114,44.38953839,49.7215912,40.88677133,50.66309842,54.35876566,48.20149206,49.85111305,39.61901571,49.99,49.87978994,37.17950611,49.43874993,34.03627364
1980,49.84,49.52893671,47.15825793,48.09607569,49.26878511,37.93155047,50.10319743,49.84025545,35.79156503,48.76603684,34.88200399,48.5426521,47.66403309,48.80842797,49.50198081,45.86589298,50.15289559,49.74424765,44.33282429,49.62498006,40.77500333,50.77997189,54.52536402,48.34223451,49.96250596,39.73368172,50.15,50.029704,37.24972565,49.60202463,34.03627364
1981,49,49.03381935,46.66642703,47.62543289,48.77301158,37.44684029,49.81274417,49.33749113,35.41934651,48.28755175,33.39269129,48.52043023,47.63802465,48.78110719,49.56053759,45.894512,49.85454021,49.69903249,44.45650688,49.5826328,40.88677133,50.57176423,54.28395481,48.09426337,49.72768003,39.48018025,49.84,49.73784419,37.17463329,49.32913473,34.03627364
1982,49.46,48.96208484,46.59387599,47.45482724,48.71090882,37.37153237,49.3712987,49.29577285,35.21957294,48.21734111,33.56662388,48.00122984,47.18812943,48.30884314,49.26957353,45.50444653,48.96496779,49.08286523,43.9030648,49.22959596,40.45150566,49.90381122,53.59522405,47.39720526,49.27196132,38.8168226,49,48.94793461,36.55016893,48.71998011,32.78225565
1983,49.4,48.90339109,46.53352033,47.27594465,48.66294128,37.32532472,49.33098995,49.24991046,34.97689754,48.15854921,33.50747744,48.31005064,47.45629909,48.55994381,49.41796819,45.71378399,49.52430392,49.53739328,44.05280019,49.30671313,40.50873383,50.1398757,53.84617762,47.60393194,49.28727005,38.98732498,49.46,49.37968127,36.36735669,48.98294182,32.78225565
1984,49.46,48.68732342,46.3321311,47.12666111,48.44398761,37.16558422,49.18675616,49.00076781,34.69600226,47.93105317,33.39269129,48.25725938,47.41525571,48.50944521,49.31933336,45.72201808,49.35798109,49.35720386,44.10294224,49.33989792,40.50873383,50.11891298,53.83704264,47.57725014,49.10457793,38.92180679,49.4,49.32280352,36.39860325,48.81145546,32.78225565
1985,49.08,48.83258713,46.47776356,47.32091998,48.60095511,37.30350892,49.02857821,49.17398595,34.8838193,48.07999088,33.56662388,48.40952831,47.56075174,48.66393059,49.45817717,45.85506469,49.59080412,49.58752816,44.13969585,49.39562653,40.45150566,50.14966916,53.89506868,47.64267294,49.23117348,38.94766041,49.46,49.37869513,36.51315395,48.77132963,32.78225565
1986,48.97,48.79794139,46.44622004,47.32601686,48.56613915,37.29024887,49.18117607,49.12688488,34.99681602,48.04197667,33.56662388,48.35856408,47.59652841,48.66054252,49.46425872,45.85472814,48.93516214,49.45503499,44.31281645,49.50142163,40.84677556,49.86851267,53.66417087,47.39382411,49.12671985,38.72188737,49.08,49.0211066,36.43632786,48.7811727,32.78225565
1987,48.92,48.75704371,46.40563147,47.2496775,48.52968806,37.24781629,49.18662986,49.08604257,34.93141656,48.0134332,33.39269129,47.97805369,47.21229359,48.2852765,49.10935712,45.52859033,48.91583699,49.152806,44.00547385,48.9762677,40.73500756,49.76081254,53.5135667,47.21661101,48.93754949,38.54366253,48.97,48.91724743,36.16047695,48.51967181,32.78225565
1988,49.32,48.87910061,46.54305661,47.4088098,48.65633507,37.42750268,49.05945351,49.19601952,35.11614223,48.14289297,33.56662388,48.25141529,47.50221631,48.543313,49.22040733,45.80871536,49.00645451,49.43391194,44.54491275,49.2578062,40.84677556,49.68976417,53.4596131,47.13986615,48.8088326,38.44778005,48.92,48.86976927,35.79134906,48.47096024,32.78225565
1989,48.82,48.68996608,46.35796906,47.27130239,48.47476988,37.27110343,49.16441866,49.00515521,35.00523229,47.96847149,33.50747744,48.00858236,47.2782461,48.31367439,48.92790004,45.64523275,49.26803107,49.20628828,44.08529915,49.06610416,40.45150566,49.95871118,53.75483965,47.43272307,49.00116395,38.67901741,49.32,49.24514446,36.30928812,48.63378096,32.78225565
1990,48.97,48.35894054,46.02530139,46.90914492,48.15129134,36.93776884,49.03389894,48.70237388,34.76765963,47.64695993,33.39269129,48.05363265,47.39076176,48.39722528,48.93870838,45.8123538,48.80397663,49.25279113,44.27965767,48.97953009,40.84677556,49.63043494,53.45137886,47.11438276,48.78905175,38.37337764,48.82,48.77480853,36.09094959,48.3448282,32.78225565
1991,48.46,48.61007892,46.2738245,47.0235595,48.42033362,37.18242116,48.76637635,48.98272005,34.82789569,47.90300662,33.56662388,47.70351068,47.07861313,48.06442623,48.47695711,45.57025519,49.00049053,48.9352472,44.33131359,48.50072998,41.14580156,49.70402276,53.52043901,47.17147401,48.87264427,38.41909334,48.97,48.91526102,36.06222088,48.45429843,32.78225565
1992,49.42,48.75141959,46.42798635,47.17704287,48.56224878,37.38984746,48.94647727,49.0834029,34.87360248,48.0347654,33.56662388,47.3623242,46.77949949,47.74548564,48.1040574,45.41979634,48.44356784,48.60593817,44.48497635,48.13812766,40.88677133,49.33466376,53.15726283,46.77086492,48.52707207,38.04225488,48.46,48.43556028,35.68641999,48.21163658,32.78225565
1993,48.85,48.65436971,46.33468094,47.13133369,48.47885984,37.30178892,49.12904556,49.00304281,34.78949753,47.94706962,33.39269129,47.42690546,46.78875421,47.81134177,47.91234707,45.41382043,49.46627082,48.76692995,44.38533515,47.57749061,40.77500333,49.95952007,53.79829331,47.42497788,48.986946,38.59551597,49.42,49.33708983,36.10652534,48.5797126,32.78225565
1994,48.68,48.31300411,46.03211266,47.14863595,48.12764854,37.09296609,48.76917321,48.6203362,34.93367714,47.61430494,33.56662388,46.95394766,46.3806521,47.35415269,47.45078499,45.27318351,48.80118302,48.21168126,44.74394132,47.37048745,40.83223151,49.64014183,53.5272196,47.13061252,48.78112626,38.31253594,48.85,48.80099364,35.86875827,48.43808732,32.78225565
1995,48.3,47.41677598,45.12273119,46.43300563,47.234719,36.17946627,48.51162526,47.70842218,34.63951122,46.78952231,33.56662388,46.58320321,46.05570052,47.00200024,47.30315483,45.17046841,48.59067349,47.80712468,44.91754601,47.64449995,40.83223151,49.50077762,53.33650553,46.93076762,48.68468692,38.1315257,48.68,48.64077622,35.60795541,48.03721056,32.78225565
1996,45.01,45.63349455,43.3553289,44.72061866,45.40971827,34.4549031,47.53319021,45.90452863,33.68334032,45.02239575,31.32332868,46.06761609,45.5399358,46.47953113,46.85888642,44.98306286,48.43498985,47.34253525,44.5754575,46.43429966,40.77500333,49.19699015,53.05826904,46.60777649,48.42230192,37.84188338,48.3,48.28325798,35.53376204,48.0131458,31.73112743
1997,44.82,44.35543206,42.11331079,43.29920679,44.06628152,33.21590614,45.75674203,44.55710332,32.98843818,43.66000384,30.3517386,44.23448718,43.81251588,44.71236051,45.77120858,43.58987306,45.02893474,45.12354711,43.84256793,45.0464517,39.13859218,46.79969064,50.55076924,43.94363781,46.22533626,35.47178159,45.01,45.19184136,34.53301338,45.69124442,29.43427579
1998,43.25,43.68185653,41.43196895,42.13349882,43.40270503,32.47303503,44.74735389,43.99841834,32.27690836,42.99327403,28.7295828,43.74206334,43.3655764,44.15378192,44.89450504,42.8276293,44.81947985,44.849996,43.23119423,44.97149615,39.02682418,46.36657845,50.00058208,43.27325944,45.04010141,34.84599257,44.82,45.01254314,33.40733159,43.37324289,29.43427579
1999,43.1,43.16295907,40.91804655,41.52570933,42.93994503,32.04684595,43.89241039,43.50063209,30.75820506,42.73670545,28.46791729,43.16352336,42.64404546,43.61506109,43.13167363,41.95569718,43.25865813,44.1612122,43.06637049,44.31888813,39.13859218,44.74048445,48.81623716,41.89479867,44.0146903,33.43274005,43.25,43.53464299,32.23989169,43.15597832,27.2738022
2000,44.6,44.16118216,41.8267337,42.38322537,44.07895649,32.90071534,43.70115692,44.62237497,29.69526112,43.99297126,28.7295828,43.025539,42.33449691,43.39082108,42.23808745,41.72749797,43.09572767,43.97097959,42.44604965,43.12841295,38.9441933,44.26420192,48.3203293,41.45703597,40.50358378,32.84772727,43.1,43.39231045,30.88457158,42.99741023,27.2738022
2001,45.5,45.24548688,42.91032961,43.54859675,45.19960662,34.00826985,44.69622212,45.8045085,30.15233122,44.92571047,28.7295828,44.85677072,44.3443811,45.01225482,45.91632771,44.38479529,44.54044973,45.81442669,44.57056475,47.56180782,40.84677556,45.06780848,49.07927551,42.58902543,44.23779438,33.44385671,44.6,44.80385728,30.67809226,42.76083281,29.43427579
2002,47.29,46.25857436,43.97909619,44.77208264,46.19566978,35.0962409,45.73476036,46.72688155,30.97404149,45.61834769,30.17780601,45.33698279,44.86241243,45.44889273,47.15328815,45.21666292,45.56418344,46.10511001,46.03197309,47.38387316,40.73500756,45.74982547,49.76791838,43.49566047,44.4811946,34.20938735,45.5,45.64965091,31.69477188,44.13779368,29.43427579
2003,47.96,47.28876419,45.02093398,45.88181471,47.20044607,36.14660165,46.80028772,47.74776202,32.36404955,46.6487306,31.5849942,46.71415096,46.06216031,46.82780513,47.81148218,45.94414507,47.25778653,47.60156344,46.59403066,48.21618984,41.25756956,47.51385228,51.19498316,45.19636023,46.81663747,35.94633086,47.29,47.33123204,32.79377544,46.13596182,30.76723669
2004,47.71,47.49019271,45.20729502,46.14738493,47.3519032,36.37487985,47.68416533,47.89236516,33.26369803,46.87312583,32.52869571,47.07363524,46.43036751,47.17513102,48.4262515,46.32095946,47.99933318,47.72604828,46.23573524,49.22103866,41.14580156,48.55242573,52.22450111,46.09153005,48.4400696,37.0569339,47.96,47.96002846,33.56981727,47.45983976,31.73112743
2005,48.44,47.73652288,45.39402735,46.21163917,47.5975773,36.49272214,47.96664106,48.09640091,34.19891494,47.05789537,32.47516886,46.76207488,46.12870638,46.84652337,47.78344989,45.85940916,47.67846556,47.29697466,46.02672327,48.12100764,41.20302973,48.51655847,52.4099888,46.02693168,47.95908943,37.08555469,47.71,47.72476361,34.43342198,47.40179549,31.73112743
2006,48.5,48.06841795,45.72935607,46.3681172,47.94682149,36.80867271,48.18050214,48.44433452,34.87257717,47.3446811,32.58784215,47.11888467,46.44136251,47.18010415,47.95052509,46.14514595,48.36342607,47.63329564,45.55688299,47.44308227,40.83223151,49.0994993,53.04337328,46.58617871,48.20344826,37.62813931,48.44,48.40987442,36.03689741,47.28279454,32.78225565
2007,48.24,47.99285844,45.69468638,46.39765811,47.87618577,36.83610134,48.34389446,48.30586113,34.6917198,47.3168259,33.45395059,46.89627074,46.17232743,46.93965928,47.5513754,45.80608691,48.51894969,47.39298183,44.9009449,47.81558513,40.77500333,49.18136707,53.21087245,46.66566325,48.33874423,37.65481013,48.5,48.46575335,35.53091876,48.06782742,32.78225565
2008,48.39,48.04083154,45.74709596,46.50736119,47.93888305,36.87129145,48.37468398,48.39511545,34.4855691,47.38825917,33.45395059,47.2526137,46.57513234,47.31892091,48.05533698,46.0273643,48.24224122,47.70098308,44.27633567,48.37323646,40.88677133,49.05840326,53.0476396,46.46781179,48.19704674,37.48448879,48.24,48.22110398,35.31822532,47.66625834,31.73112743
2009,47.78,48.08254217,45.79937476,46.61625187,47.981425,36.93622884,48.40956568,48.48087165,34.46643189,47.43487607,33.56662388,47.26475745,46.62873618,47.3809034,48.12234833,45.81331035,48.41938356,47.84225067,44.03693204,48.12010979,40.36887478,49.17654344,53.16782926,46.56680269,48.31954399,37.59889613,48.39,48.36150687,35.20107536,47.85822249,32.78225565
2010,48.84,48.00477573,45.72740332,46.62291694,47.90876341,36.87851694,48.4133004,48.36203444,34.42579082,47.37336363,33.50747744,47.40594207,46.78476316,47.58070034,48.42560175,45.79453855,47.77798805,48.0241423,43.62591966,48.15356186,40.64749945,48.75167408,52.71099442,46.05827518,47.87710402,37.12677625,47.78,47.78816652,34.76653327,47.42582482,31.73112743
2011,48.15,47.91028684,45.62322273,46.50481093,47.83292773,36.75669311,48.40797786,48.31494695,34.36609545,47.2938268,33.45395059,47.72003174,47.08810431,47.89343283,48.64921121,45.80550356,48.79670902,48.52127521,43.95114213,48.49347682,40.36887478,49.41561273,53.4075058,46.79328706,48.40595411,37.74503022,48.84,48.78315551,35.42663716,47.99510998,32.78225565
